1769000|./out/16TOC-0014.csv|35TH AVE|LINCOLN WAY|IRVING ST|LINESTRING (-122.49440249402755 37.76468619158451, -122.49427043958013 37.762806010964155)
1770000|./out/16TOC-0014.csv|35TH AVE|IRVING ST|JUDAH ST|LINESTRING (-122.49427043958013 37.762806010964155, -122.4941397416755 37.76094503278028)
1771000|./out/16TOC-0014.csv|35TH AVE|JUDAH ST|KIRKHAM ST|LINESTRING (-122.4941397416755 37.76094503278028, -122.49400998686619 37.75907551232537)
1772000|./out/16TOC-0014.csv|35TH AVE|KIRKHAM ST|LAWTON ST|LINESTRING (-122.49400998686619 37.75907551232537, -122.4938774421712 37.75721129894344)
1773000|./out/16TOC-0014.csv|35TH AVE|LAWTON ST|MORAGA ST|LINESTRING (-122.4938774421712 37.75721129894344, -122.49375076892643 37.75535092219454)
1774000|./out/16TOC-0014.csv|35TH AVE|MORAGA ST|NORIEGA ST|LINESTRING (-122.49375076892643 37.75535092219454, -122.49361854197475 37.75348477623571)
1775000|./out/16TOC-0014.csv|35TH AVE|NORIEGA ST|ORTEGA ST|LINESTRING (-122.49361854197475 37.75348477623571, -122.49348804503097 37.751613904942424)
1776000|./out/16TOC-0014.csv|35TH AVE|ORTEGA ST|PACHECO ST|LINESTRING (-122.49348804503097 37.751613904942424, -122.49335825237888 37.74975304735859)
1777000|./out/16TOC-0014.csv|35TH AVE|PACHECO ST|QUINTARA ST|LINESTRING (-122.49335825237888 37.74975304735859, -122.49322819438278 37.74788827506645)
1778000|./out/16TOC-0014.csv|35TH AVE|QUINTARA ST|RIVERA ST|LINESTRING (-122.49322819438278 37.74788827506645, -122.49309808343786 37.74602263876271)
1779000|./out/16TOC-0014.csv|35TH AVE|RIVERA ST|SANTIAGO ST|LINESTRING (-122.49309808343786 37.74602263876271, -122.49296769036447 37.74416261500811)
1780000|./out/16TOC-0014.csv|35TH AVE|SANTIAGO ST|TARAVAL ST|LINESTRING (-122.49296769036447 37.74416261500811, -122.49283694220043 37.742295793204526)
|./out/16TOC-0014.csv|IRVING ST|34TH AVE|Intersection|
|./out/16TOC-0014.csv|IRVING ST|35TH AVE|Intersection|
|./out/16TOC-0014.csv|JUDAH ST|34TH AVE|Intersection|
|./out/16TOC-0014.csv|JUDAH ST|35TH AVE|Intersection|
|./out/16TOC-0014.csv|KIRKHAM ST|34TH AVE|Intersection|
|./out/16TOC-0014.csv|KIRKHAM ST|35TH AVE|Intersection|
|./out/16TOC-0014.csv|LAWTON ST|34TH AVE|Intersection|
|./out/16TOC-0014.csv|LAWTON ST|35TH AVE|Intersection|
|./out/16TOC-0014.csv|MORAGA ST|34TH AVE|Intersection|
|./out/16TOC-0014.csv|MORAGA ST|35TH AVE|Intersection|
|./out/16TOC-0014.csv|NORIEGA ST|34TH AVE|Intersection|
|./out/16TOC-0014.csv|NORIEGA ST|35TH AVE|Intersection|
|./out/16TOC-0014.csv|ORTEGA ST|34TH AVE|Intersection|
|./out/16TOC-0014.csv|ORTEGA ST|35TH AVE|Intersection|
|./out/16TOC-0014.csv|PACHECO ST|34TH AVE|Intersection|
|./out/16TOC-0014.csv|PACHECO ST|35TH AVE|Intersection|
|./out/16TOC-0014.csv|QUINTARA ST|34TH AVE|Intersection|
|./out/16TOC-0014.csv|QUINTARA ST|35TH AVE|Intersection|
|./out/16TOC-0014.csv|RIVERA ST|34TH AVE|Intersection|
|./out/16TOC-0014.csv|RIVERA ST|35TH AVE|Intersection|
|./out/16TOC-0014.csv|SANTIAGO ST|34TH AVE|Intersection|
|./out/16TOC-0014.csv|SANTIAGO ST|35TH AVE|Intersection|
1932000|./out/16TOC-0191.csv|42ND AVE|LINCOLN WAY|IRVING ST|LINESTRING (-122.50190072618219 37.764360772741135, -122.50177051382343 37.76247467364118)
1933000|./out/16TOC-0191.csv|42ND AVE|IRVING ST|JUDAH ST|LINESTRING (-122.50177051382343 37.76247467364118, -122.50163964562756 37.76061395482828)
1934000|./out/16TOC-0191.csv|42ND AVE|JUDAH ST|KIRKHAM ST|LINESTRING (-122.50163964562756 37.76061395482828, -122.50150539922112 37.75874722112243)
1935000|./out/16TOC-0191.csv|42ND AVE|KIRKHAM ST|LAWTON ST|LINESTRING (-122.50150539922112 37.75874722112243, -122.50137421501171 37.75688182268085)
1936000|./out/16TOC-0191.csv|42ND AVE|LAWTON ST|MORAGA ST|LINESTRING (-122.50137421501171 37.75688182268085, -122.50124924135605 37.75500279328285)
1937000|./out/16TOC-0191.csv|42ND AVE|MORAGA ST|NORIEGA ST|LINESTRING (-122.50124924135605 37.75500279328285, -122.50111792126785 37.7531536515019)
1938000|./out/16TOC-0191.csv|42ND AVE|NORIEGA ST|ORTEGA ST|LINESTRING (-122.50111792126785 37.7531536515019, -122.50098748871304 37.751286394479784)
1939000|./out/16TOC-0191.csv|42ND AVE|ORTEGA ST|PACHECO ST|LINESTRING (-122.50098748871304 37.751286394479784, -122.500857464646 37.74942491584178)
1940000|./out/16TOC-0191.csv|42ND AVE|PACHECO ST|QUINTARA ST|LINESTRING (-122.500857464646 37.74942491584178, -122.5007262009248 37.747557200335145)
1941000|./out/16TOC-0191.csv|42ND AVE|QUINTARA ST|RIVERA ST|LINESTRING (-122.5007262009248 37.747557200335145, -122.50059751242154 37.74569197837052)
1942000|./out/16TOC-0191.csv|42ND AVE|RIVERA ST|SANTIAGO ST|LINESTRING (-122.50059751242154 37.74569197837052, -122.5004642344825 37.743832173541676)
1943000|./out/16TOC-0191.csv|42ND AVE|SANTIAGO ST|TARAVAL ST|LINESTRING (-122.5004642344825 37.743832173541676, -122.50033241815943 37.741958750799)
1998000|./out/16TOC-0191.csv|45TH AVE|LINCOLN WAY|IRVING ST|LINESTRING (-122.50512012179537 37.76421447834221, -122.50498766364404 37.76233239852827)
1999000|./out/16TOC-0191.csv|45TH AVE|IRVING ST|JUDAH ST|LINESTRING (-122.50498766364404 37.76233239852827, -122.50485672258445 37.760471791263775)
2000000|./out/16TOC-0191.csv|45TH AVE|JUDAH ST|KIRKHAM ST|LINESTRING (-122.50485672258445 37.760471791263775, -122.50472545239825 37.75860639979087)
2001000|./out/16TOC-0191.csv|45TH AVE|KIRKHAM ST|LAWTON ST|LINESTRING (-122.50472545239825 37.75860639979087, -122.50459413775853 37.756740293758924)
2002000|./out/16TOC-0191.csv|45TH AVE|LAWTON ST|MORAGA ST|LINESTRING (-122.50459413775853 37.756740293758924, -122.50446314462148 37.754878664382204)
2003000|./out/16TOC-0191.csv|45TH AVE|MORAGA ST|NORIEGA ST|LINESTRING (-122.50446314462148 37.754878664382204, -122.50433336822958 37.753011529651474)
2004000|./out/16TOC-0191.csv|45TH AVE|NORIEGA ST|ORTEGA ST|LINESTRING (-122.50433336822958 37.753011529651474, -122.50420331304925 37.751143789798085)
2005000|./out/16TOC-0191.csv|45TH AVE|ORTEGA ST|PACHECO ST|LINESTRING (-122.50420331304925 37.751143789798085, -122.50407370751181 37.74928241973635)
2006000|./out/16TOC-0191.csv|45TH AVE|PACHECO ST|QUINTARA ST|LINESTRING (-122.50407370751181 37.74928241973635, -122.50394181756496 37.74741480266434)
2007000|./out/16TOC-0191.csv|45TH AVE|QUINTARA ST|RIVERA ST|LINESTRING (-122.50394181756496 37.74741480266434, -122.50381313784015 37.745550873223735)
2008000|./out/16TOC-0191.csv|45TH AVE|RIVERA ST|SANTIAGO ST|LINESTRING (-122.50381313784015 37.745550873223735, -122.50368064162305 37.74369024982127)
2009000|./out/16TOC-0191.csv|45TH AVE|SANTIAGO ST|TARAVAL ST|LINESTRING (-122.50368064162305 37.74369024982127, -122.50354896406576 37.74181318949634)
|./out/16TOC-0191.csv|IRVING ST|42ND AVE|Intersection|
|./out/16TOC-0191.csv|IRVING ST|45TH AVE|Intersection|
|./out/16TOC-0191.csv|JUDAH ST|42ND AVE|Intersection|
|./out/16TOC-0191.csv|JUDAH ST|45TH AVE|Intersection|
|./out/16TOC-0191.csv|KIRKHAM ST|42ND AVE|Intersection|
|./out/16TOC-0191.csv|KIRKHAM ST|45TH AVE|Intersection|
|./out/16TOC-0191.csv|LAWTON ST|42ND AVE|Intersection|
|./out/16TOC-0191.csv|LAWTON ST|45TH AVE|Intersection|
|./out/16TOC-0191.csv|MORAGA ST|42ND AVE|Intersection|
|./out/16TOC-0191.csv|MORAGA ST|45TH AVE|Intersection|
|./out/16TOC-0191.csv|NORIEGA ST|42ND AVE|Intersection|
|./out/16TOC-0191.csv|NORIEGA ST|45TH AVE|Intersection|
|./out/16TOC-0191.csv|ORTEGA ST|42ND AVE|Intersection|
|./out/16TOC-0191.csv|ORTEGA ST|45TH AVE|Intersection|
|./out/16TOC-0191.csv|PACHECO ST|42ND AVE|Intersection|
|./out/16TOC-0191.csv|PACHECO ST|45TH AVE|Intersection|
|./out/16TOC-0191.csv|QUINTARA ST|42ND AVE|Intersection|
|./out/16TOC-0191.csv|QUINTARA ST|45TH AVE|Intersection|
|./out/16TOC-0191.csv|RIVERA ST|42ND AVE|Intersection|
|./out/16TOC-0191.csv|RIVERA ST|45TH AVE|Intersection|
|./out/16TOC-0191.csv|SANTIAGO ST|42ND AVE|Intersection|
|./out/16TOC-0191.csv|SANTIAGO ST|45TH AVE|Intersection|
1825000|./out/16TOC-0496.csv|37TH AVE|LINCOLN WAY|SUNSET BLVD|LINESTRING (-122.49654698667497 37.764596061419766, -122.49650383698142 37.76398195930736)
1826000|./out/16TOC-0496.csv|37TH AVE|SUNSET BLVD|IRVING ST|LINESTRING (-122.49650383698142 37.76398195930736, -122.49641456068805 37.762711337313824)
1827000|./out/16TOC-0496.csv|37TH AVE|IRVING ST|JUDAH ST|LINESTRING (-122.49641456068805 37.762711337313824, -122.49628381345075 37.76085043350466)
1828000|./out/16TOC-0496.csv|37TH AVE|JUDAH ST|KIRKHAM ST|LINESTRING (-122.49628381345075 37.76085043350466, -122.49615248248479 37.75898112231223)
1829000|./out/16TOC-0496.csv|37TH AVE|KIRKHAM ST|LAWTON ST|LINESTRING (-122.49615248248479 37.75898112231223, -122.49602149650617 37.75711663075616)
1830000|./out/16TOC-0496.csv|37TH AVE|LAWTON ST|MORAGA ST|LINESTRING (-122.49602149650617 37.75711663075616, -122.49589706292824 37.755251322833665)
1831000|./out/16TOC-0496.csv|37TH AVE|MORAGA ST|NORIEGA ST|LINESTRING (-122.49589706292824 37.755251322833665, -122.49576028874044 37.753390259911846)
1832000|./out/16TOC-0496.csv|37TH AVE|NORIEGA ST|ORTEGA ST|LINESTRING (-122.49576028874044 37.753390259911846, -122.49563025661169 37.75152682278572)
1833000|./out/16TOC-0496.csv|37TH AVE|ORTEGA ST|PACHECO ST|LINESTRING (-122.49563025661169 37.75152682278572, -122.49550014025898 37.74966207696482)
1834000|./out/16TOC-0496.csv|37TH AVE|PACHECO ST|QUINTARA ST|LINESTRING (-122.49550014025898 37.74966207696482, -122.49536976519734 37.74779353979316)
1835000|./out/16TOC-0496.csv|37TH AVE|QUINTARA ST|RIVERA ST|LINESTRING (-122.49536976519734 37.74779353979316, -122.49523960121006 37.745927926543274)
1836000|./out/16TOC-0496.csv|37TH AVE|RIVERA ST|SANTIAGO ST|LINESTRING (-122.49523960121006 37.745927926543274, -122.49510921436502 37.74406826731731)
1837000|./out/16TOC-0496.csv|37TH AVE|SANTIAGO ST|TARAVAL ST|LINESTRING (-122.49510921436502 37.74406826731731, -122.49497949023498 37.74220079514361)
|./out/16TOC-0496.csv|IRVING ST|37TH AVE|Intersection|
|./out/16TOC-0496.csv|JUDAH ST|37TH AVE|Intersection|
|./out/16TOC-0496.csv|KIRKHAM ST|37TH AVE|Intersection|
|./out/16TOC-0496.csv|LAWTON ST|37TH AVE|Intersection|
|./out/16TOC-0496.csv|MORAGA ST|37TH AVE|Intersection|
|./out/16TOC-0496.csv|NORIEGA ST|37TH AVE|Intersection|
|./out/16TOC-0496.csv|ORTEGA ST|37TH AVE|Intersection|
|./out/16TOC-0496.csv|PACHECO ST|37TH AVE|Intersection|
|./out/16TOC-0496.csv|QUINTARA ST|37TH AVE|Intersection|
|./out/16TOC-0496.csv|RIVERA ST|37TH AVE|Intersection|
|./out/16TOC-0496.csv|SANTIAGO ST|37TH AVE|Intersection|
|./out/16TOC-0496.csv|SUNSET BLVD|37TH AVE|Intersection|
1617000|./out/16TOC-0516.csv|29TH AVE|KIRKHAM ST|LAWTON ST|LINESTRING (-122.48757950106325 37.75935942069151, -122.48744910361289 37.75749489991189)
1618000|./out/16TOC-0516.csv|29TH AVE|LAWTON ST|MORAGA ST|LINESTRING (-122.48744910361289 37.75749489991189, -122.48731586701402 37.75563534440959)
1710000|./out/16TOC-0516.csv|32ND AVE|KIRKHAM ST|LAWTON ST|LINESTRING (-122.49079440883018 37.759217525587665, -122.49066386123415 37.75735311764564)
1711000|./out/16TOC-0516.csv|32ND AVE|LAWTON ST|MORAGA ST|LINESTRING (-122.49066386123415 37.75735311764564, -122.49053434338323 37.75549313206272)
1805000|./out/16TOC-0516.csv|36TH AVE|KIRKHAM ST|LAWTON ST|LINESTRING (-122.4950823858335 37.759028131477045, -122.49495168489696 37.757163872301426)
1806000|./out/16TOC-0516.csv|36TH AVE|LAWTON ST|MORAGA ST|LINESTRING (-122.49495168489696 37.757163872301426, -122.49482021961533 37.75530129722389)
1936000|./out/16TOC-0516.csv|42ND AVE|LAWTON ST|MORAGA ST|LINESTRING (-122.50137421501171 37.75688182268085, -122.50124924135605 37.75500279328285)
2001000|./out/16TOC-0516.csv|45TH AVE|KIRKHAM ST|LAWTON ST|LINESTRING (-122.50472545239825 37.75860639979087, -122.50459413775853 37.756740293758924)
|./out/16TOC-0516.csv|KIRKHAM ST|29TH AVE|Intersection|
|./out/16TOC-0516.csv|KIRKHAM ST|32ND AVE|Intersection|
|./out/16TOC-0516.csv|KIRKHAM ST|33RD AVE|Intersection|
|./out/16TOC-0516.csv|KIRKHAM ST|34TH AVE|Intersection|
|./out/16TOC-0516.csv|KIRKHAM ST|35TH AVE|Intersection|
|./out/16TOC-0516.csv|KIRKHAM ST|46TH AVE|Intersection|
|./out/16TOC-0516.csv|KIRKHAM ST|47TH AVE|Intersection|
|./out/16TOC-0516.csv|KIRKHAM ST|48TH AVE|Intersection|
7866000|./out/16TOC-0516.csv|KIRKHAM ST|28TH AVE|29TH AVE|LINESTRING (-122.48651164034828 37.75940653315664, -122.48757950106325 37.75935942069151)
7870000|./out/16TOC-0516.csv|KIRKHAM ST|32ND AVE|33RD AVE|LINESTRING (-122.49079440883018 37.759217525587665, -122.49186695474292 37.75917016707431)
7871000|./out/16TOC-0516.csv|KIRKHAM ST|33RD AVE|34TH AVE|LINESTRING (-122.49186695474292 37.75917016707431, -122.49293686996263 37.759122915361)
7872000|./out/16TOC-0516.csv|KIRKHAM ST|34TH AVE|35TH AVE|LINESTRING (-122.49293686996263 37.759122915361, -122.49400998686619 37.75907551232537)
7873000|./out/16TOC-0516.csv|KIRKHAM ST|35TH AVE|PINO ALY|LINESTRING (-122.49400998686619 37.75907551232537, -122.49454449542245 37.759051897702534)
7874000|./out/16TOC-0516.csv|KIRKHAM ST|PINO ALY|36TH AVE|LINESTRING (-122.49454449542245 37.759051897702534, -122.4950823858335 37.759028131477045)
7885000|./out/16TOC-0516.csv|KIRKHAM ST|45TH AVE|46TH AVE|LINESTRING (-122.50472545239825 37.75860639979087, -122.5057968471614 37.758559525017915)
7886000|./out/16TOC-0516.csv|KIRKHAM ST|46TH AVE|47TH AVE|LINESTRING (-122.5057968471614 37.758559525017915, -122.50686795259321 37.75851265352132)
7887000|./out/16TOC-0516.csv|KIRKHAM ST|47TH AVE|48TH AVE|LINESTRING (-122.50686795259321 37.75851265352132, -122.50793631282052 37.758465892038686)
|./out/16TOC-0516.csv|KIRKHAM ST|48TH AVE|GREAT HWY \LA PLAYA|
|./out/16TOC-0516.csv|LAWTON ST|29TH AVE|Intersection|
|./out/16TOC-0516.csv|LAWTON ST|32ND AVE|Intersection|
|./out/16TOC-0516.csv|LAWTON ST|36TH AVE|Intersection|
|./out/16TOC-0516.csv|LAWTON ST|43RD AVE|Intersection|
|./out/16TOC-0516.csv|LAWTON ST|44TH AVE|Intersection|
8223000|./out/16TOC-0516.csv|LAWTON ST|42ND AVE|43RD AVE|LINESTRING (-122.50137421501171 37.75688182268085, -122.50245047781448 37.75683458072413)
8224000|./out/16TOC-0516.csv|LAWTON ST|43RD AVE|44TH AVE|LINESTRING (-122.50245047781448 37.75683458072413, -122.50352357484883 37.75678746835206)
8225000|./out/16TOC-0516.csv|LAWTON ST|44TH AVE|45TH AVE|LINESTRING (-122.50352357484883 37.75678746835206, -122.50459413775853 37.756740293758924)
|./out/16TOC-0516.csv|MORAGA ST|30TH AVE|Intersection|
|./out/16TOC-0516.csv|MORAGA ST|31ST AVE|Intersection|
|./out/16TOC-0516.csv|MORAGA ST|37TH AVE|Intersection|
|./out/16TOC-0516.csv|MORAGA ST|38TH AVE|Intersection|
|./out/16TOC-0516.csv|MORAGA ST|39TH AVE|Intersection|
|./out/16TOC-0516.csv|MORAGA ST|40TH AVE|Intersection|
|./out/16TOC-0516.csv|MORAGA ST|41ST AVE|Intersection|
9354000|./out/16TOC-0516.csv|MORAGA ST|29TH AVE|30TH AVE|LINESTRING (-122.48731586701402 37.75563534440959, -122.48838581331354 37.75558807766642)
9355000|./out/16TOC-0516.csv|MORAGA ST|30TH AVE|31ST AVE|LINESTRING (-122.48838581331354 37.75558807766642, -122.48945874005078 37.75554066886323)
9356000|./out/16TOC-0516.csv|MORAGA ST|31ST AVE|32ND AVE|LINESTRING (-122.48945874005078 37.75554066886323, -122.49053434338323 37.75549313206272)
9361000|./out/16TOC-0516.csv|MORAGA ST|36TH AVE|SUNSET BLVD|LINESTRING (-122.49482021961533 37.75530129722389, -122.49535768575306 37.75527635582838)
9362000|./out/16TOC-0516.csv|MORAGA ST|SUNSET BLVD|37TH AVE|LINESTRING (-122.49535768575306 37.75527635582838, -122.49589706292824 37.755251322833665)
9363000|./out/16TOC-0516.csv|MORAGA ST|37TH AVE|38TH AVE|LINESTRING (-122.49589706292824 37.755251322833665, -122.4969596508817 37.755202001009266)
9364000|./out/16TOC-0516.csv|MORAGA ST|38TH AVE|39TH AVE|LINESTRING (-122.4969596508817 37.755202001009266, -122.49803066868702 37.755152277923905)
9365000|./out/16TOC-0516.csv|MORAGA ST|39TH AVE|40TH AVE|LINESTRING (-122.49803066868702 37.755152277923905, -122.4991025489371 37.755102505217984)
9366000|./out/16TOC-0516.csv|MORAGA ST|40TH AVE|41ST AVE|LINESTRING (-122.4991025489371 37.755102505217984, -122.50017298907409 37.75505278863824)
9367000|./out/16TOC-0516.csv|MORAGA ST|41ST AVE|42ND AVE|LINESTRING (-122.50017298907409 37.75505278863824, -122.50124924135605 37.75500279328285)
|./out/16TOC-0516.csv|PINO ALY|KIRKHAM ST|Intersection|
|./out/16TOC-0516.csv|SUNSET BLVD|MORAGA ST|Intersection|
1643000|./out/16TOC-0555.csv|30TH AVE|ANZA ST|BALBOA ST|LINESTRING (-122.48995103534304 37.7779230312206, -122.48981543924552 37.77605756710366)
2318000|./out/16TOC-0555.csv|ANZA ST|ARGUELLO BLVD|02ND AVE|LINESTRING (-122.45873162269241 37.779333158834476, -122.45986037339783 37.7792826297021)
2319000|./out/16TOC-0555.csv|ANZA ST|02ND AVE|03RD AVE|LINESTRING (-122.45986037339783 37.7792826297021, -122.46093126968104 37.77923467967429)
2320000|./out/16TOC-0555.csv|ANZA ST|03RD AVE|04TH AVE|LINESTRING (-122.46093126968104 37.77923467967429, -122.46200236986776 37.779186711095974)
2321000|./out/16TOC-0555.csv|ANZA ST|04TH AVE|05TH AVE|LINESTRING (-122.46200236986776 37.779186711095974, -122.46307618037403 37.77913861193039)
2322000|./out/16TOC-0555.csv|ANZA ST|05TH AVE|06TH AVE|LINESTRING (-122.46307618037403 37.77913861193039, -122.46414496985174 37.77909072720659)
2323000|./out/16TOC-0555.csv|ANZA ST|06TH AVE|07TH AVE|LINESTRING (-122.46414496985174 37.77909072720659, -122.46521065938802 37.77904257983192)
2324000|./out/16TOC-0555.csv|ANZA ST|07TH AVE|08TH AVE|LINESTRING (-122.46521065938802 37.77904257983192, -122.46628810025204 37.77899393300474)
2325000|./out/16TOC-0555.csv|ANZA ST|08TH AVE|09TH AVE|LINESTRING (-122.46628810025204 37.77899393300474, -122.46735401036933 37.77894579677838)
2326000|./out/16TOC-0555.csv|ANZA ST|09TH AVE|10TH AVE|LINESTRING (-122.46735401036933 37.77894579677838, -122.46842627800707 37.77889736269369)
2327000|./out/16TOC-0555.csv|ANZA ST|10TH AVE|11TH AVE|LINESTRING (-122.46842627800707 37.77889736269369, -122.46949469967115 37.77884909393592)
2328000|./out/16TOC-0555.csv|ANZA ST|11TH AVE|12TH AVE|LINESTRING (-122.46949469967115 37.77884909393592, -122.4705676166399 37.77880061145807)
|./out/16TOC-0555.csv|ANZA ST|12TH AVE|FUNSTONAVE|
|./out/16TOC-0555.csv|ANZA ST|FUNSTON AVE|PARKPRESIDIOBLVD|
|./out/16TOC-0555.csv|ANZA ST|PARK PRESIDIOBLVD|14TH AVE|
2332000|./out/16TOC-0555.csv|ANZA ST|14TH AVE|15TH AVE|LINESTRING (-122.47270848015619 37.77870384180601, -122.47383293085441 37.77865299910019)
2333000|./out/16TOC-0555.csv|ANZA ST|15TH AVE|16TH AVE|LINESTRING (-122.47383293085441 37.77865299910019, -122.47495616203013 37.77860220212373)
2334000|./out/16TOC-0555.csv|ANZA ST|16TH AVE|17TH AVE|LINESTRING (-122.47495616203013 37.77860220212373, -122.47602527829831 37.77855384077899)
2335000|./out/16TOC-0555.csv|ANZA ST|17TH AVE|18TH AVE|LINESTRING (-122.47602527829831 37.77855384077899, -122.47709987427521 37.778505222807006)
2336000|./out/16TOC-0555.csv|ANZA ST|18TH AVE|19TH AVE|LINESTRING (-122.47709987427521 37.778505222807006, -122.47816616274653 37.77845697053701)
2337000|./out/16TOC-0555.csv|ANZA ST|19TH AVE|20TH AVE|LINESTRING (-122.47816616274653 37.77845697053701, -122.47924078880993 37.778408331599096)
2338000|./out/16TOC-0555.csv|ANZA ST|20TH AVE|21ST AVE|LINESTRING (-122.47924078880993 37.778408331599096, -122.48031047223792 37.77835990646074)
2339000|./out/16TOC-0555.csv|ANZA ST|21ST AVE|22ND AVE|LINESTRING (-122.48031047223792 37.77835990646074, -122.48138064077938 37.77831144902117)
2340000|./out/16TOC-0555.csv|ANZA ST|22ND AVE|23RD AVE|LINESTRING (-122.48138064077938 37.77831144902117, -122.48245296044371 37.778262885288584)
2341000|./out/16TOC-0555.csv|ANZA ST|23RD AVE|24TH AVE|LINESTRING (-122.48245296044371 37.778262885288584, -122.4835253977789 37.778214306194975)
2342000|./out/16TOC-0555.csv|ANZA ST|24TH AVE|25TH AVE|LINESTRING (-122.4835253977789 37.778214306194975, -122.48459523779492 37.77816583494788)
2343000|./out/16TOC-0555.csv|ANZA ST|25TH AVE|26TH AVE|LINESTRING (-122.48459523779492 37.77816583494788, -122.48566740240335 37.77811724812451)
2344000|./out/16TOC-0555.csv|ANZA ST|26TH AVE|27TH AVE|LINESTRING (-122.48566740240335 37.77811724812451, -122.48673752084831 37.778068743689346)
2345000|./out/16TOC-0555.csv|ANZA ST|27TH AVE|28TH AVE|LINESTRING (-122.48673752084831 37.778068743689346, -122.48780495923512 37.77802035221381)
2346000|./out/16TOC-0555.csv|ANZA ST|28TH AVE|29TH AVE|LINESTRING (-122.48780495923512 37.77802035221381, -122.4888755217412 37.777971809122796)
2347000|./out/16TOC-0555.csv|ANZA ST|29TH AVE|30TH AVE|LINESTRING (-122.4888755217412 37.777971809122796, -122.48995103534304 37.7779230312206)
|./out/16TOC-0555.csv|ANZA ST|02ND AVE|Intersection|
|./out/16TOC-0555.csv|ANZA ST|03RD AVE|Intersection|
|./out/16TOC-0555.csv|ANZA ST|04TH AVE|Intersection|
|./out/16TOC-0555.csv|ANZA ST|05TH AVE|Intersection|
|./out/16TOC-0555.csv|ANZA ST|06TH AVE|Intersection|
|./out/16TOC-0555.csv|ANZA ST|07TH AVE|Intersection|
|./out/16TOC-0555.csv|ANZA ST|08TH AVE|Intersection|
|./out/16TOC-0555.csv|ANZA ST|09TH AVE|Intersection|
|./out/16TOC-0555.csv|ANZA ST|10TH AVE|Intersection|
|./out/16TOC-0555.csv|ANZA ST|11TH AVE|Intersection|
|./out/16TOC-0555.csv|ANZA ST|12TH AVE|Intersection|
|./out/16TOC-0555.csv|ANZA ST|14TH AVE|Intersection|
|./out/16TOC-0555.csv|ANZA ST|15TH AVE|Intersection|
|./out/16TOC-0555.csv|ANZA ST|16TH AVE|Intersection|
|./out/16TOC-0555.csv|ANZA ST|17TH AVE|Intersection|
|./out/16TOC-0555.csv|ANZA ST|18TH AVE|Intersection|
|./out/16TOC-0555.csv|ANZA ST|19TH AVE|Intersection|
|./out/16TOC-0555.csv|ANZA ST|20TH AVE|Intersection|
|./out/16TOC-0555.csv|ANZA ST|21ST AVE|Intersection|
|./out/16TOC-0555.csv|ANZA ST|22ND AVE|Intersection|
|./out/16TOC-0555.csv|ANZA ST|23RD AVE|Intersection|
|./out/16TOC-0555.csv|ANZA ST|24TH AVE|Intersection|
|./out/16TOC-0555.csv|ANZA ST|25TH AVE|Intersection|
|./out/16TOC-0555.csv|ANZA ST|26TH AVE|Intersection|
|./out/16TOC-0555.csv|ANZA ST|27TH AVE|Intersection|
|./out/16TOC-0555.csv|ANZA ST|28TH AVE|Intersection|
|./out/16TOC-0555.csv|ANZA ST|29TH AVE|Intersection|
2675000|./out/16TOC-0555.csv|BALBOA ST|30TH AVE|31ST AVE|LINESTRING (-122.48981543924552 37.77605756710366, -122.4908864630588 37.77600880909332)
2676000|./out/16TOC-0555.csv|BALBOA ST|31ST AVE|32ND AVE|LINESTRING (-122.4908864630588 37.77600880909332, -122.49195944458668 37.7759600605211)
2677000|./out/16TOC-0555.csv|BALBOA ST|32ND AVE|33RD AVE|LINESTRING (-122.49195944458668 37.7759600605211, -122.49304423187051 37.77591053659246)
2678000|./out/16TOC-0555.csv|BALBOA ST|33RD AVE|34TH AVE|LINESTRING (-122.49304423187051 37.77591053659246, -122.49410397942775 37.77586214720721)
2679000|./out/16TOC-0555.csv|BALBOA ST|34TH AVE|35TH AVE|LINESTRING (-122.49410397942775 37.77586214720721, -122.49517485375937 37.77581327877224)
2680000|./out/16TOC-0555.csv|BALBOA ST|35TH AVE|36TH AVE|LINESTRING (-122.49517485375937 37.77581327877224, -122.49625876348604 37.77576380493519)
2681000|./out/16TOC-0555.csv|BALBOA ST|36TH AVE|37TH AVE|LINESTRING (-122.49625876348604 37.77576380493519, -122.49731872673962 37.77571541447341)
2682000|./out/16TOC-0555.csv|BALBOA ST|37TH AVE|38TH AVE|LINESTRING (-122.49731872673962 37.77571541447341, -122.49838557216938 37.77566670042267)
2683000|./out/16TOC-0555.csv|BALBOA ST|38TH AVE|39TH AVE|LINESTRING (-122.49838557216938 37.77566670042267, -122.49945481127118 37.775617867601724)
2684000|./out/16TOC-0555.csv|BALBOA ST|39TH AVE|40TH AVE|LINESTRING (-122.49945481127118 37.775617867601724, -122.50051520201482 37.775569118439165)
2685000|./out/16TOC-0555.csv|BALBOA ST|40TH AVE|41ST AVE|LINESTRING (-122.50051520201482 37.775569118439165, -122.50159788822528 37.77551996133127)
2686000|./out/16TOC-0555.csv|BALBOA ST|41ST AVE|42ND AVE|LINESTRING (-122.50159788822528 37.77551996133127, -122.50267097033793 37.77547056808133)
2687000|./out/16TOC-0555.csv|BALBOA ST|42ND AVE|43RD AVE|LINESTRING (-122.50267097033793 37.77547056808133, -122.5037446473826 37.77542146945861)
